sigma_max_MPa,a_mm,N_cycles,dK_MPa_sqrt_m,dadN_m_per_cyc
120,7.07000,36136.807,20.1037,8.125108e-08
120,7.08125,36275.266,20.1262,8.152410e-08
120,7.09250,36413.262,20.1487,8.179780e-08
120,7.10375,36550.797,20.1712,8.207219e-08
120,7.11500,36687.871,20.1937,8.234726e-08
120,7.12625,36824.488,20.2162,8.262301e-08
120,7.13750,36960.648,20.2388,8.289946e-08
120,7.14875,37096.355,20.2613,8.317659e-08
120,7.16000,37231.609,20.2838,8.345441e-08
120,7.17125,37366.413,20.3064,8.373293e-08
120,7.18250,37500.769,20.3289,8.401214e-08
120,7.19375,37634.678,20.3515,8.429204e-08
120,7.20500,37768.143,20.3740,8.457264e-08
120,7.21625,37901.165,20.3966,8.485394e-08
120,7.22750,38033.745,20.4191,8.513594e-08
120,7.23875,38165.887,20.4417,8.541864e-08
120,7.25000,38297.591,20.4643,8.570204e-08
120,7.26125,38428.860,20.4869,8.598615e-08
120,7.27250,38559.695,20.5095,8.627096e-08
120,7.28375,38690.098,20.5321,8.655648e-08
120,7.29500,38820.071,20.5547,8.684271e-08
120,7.30625,38949.616,20.5773,8.712965e-08
120,7.31750,39078.734,20.5999,8.741731e-08
120,7.32875,39207.427,20.6226,8.770568e-08
120,7.34000,39335.696,20.6452,8.799476e-08
120,7.35125,39463.545,20.6678,8.828457e-08
120,7.36250,39590.974,20.6905,8.857509e-08
120,7.37375,39717.985,20.7131,8.886633e-08
120,7.38500,39844.579,20.7358,8.915829e-08
120,7.39625,39970.759,20.7585,8.945098e-08
120,7.40750,40096.527,20.7811,8.974440e-08
120,7.41875,40221.883,20.8038,9.003854e-08
120,7.43000,40346.829,20.8265,9.033341e-08
120,7.44125,40471.368,20.8492,9.062902e-08
120,7.45250,40595.500,20.8719,9.092535e-08
120,7.46375,40719.228,20.8946,9.122242e-08
120,7.47500,40842.553,20.9173,9.152022e-08
120,7.48625,40965.477,20.9400,9.181877e-08
120,7.49750,41088.001,20.9627,9.211805e-08
120,7.50875,41210.127,20.9855,9.241807e-08
120,7.52000,41331.856,21.0082,9.271883e-08
120,7.53125,41453.191,21.0310,9.302034e-08
120,7.54250,41574.132,21.0537,9.332259e-08
120,7.55375,41694.681,21.0765,9.362560e-08
120,7.56500,41814.841,21.0993,9.392935e-08
120,7.57625,41934.612,21.1220,9.423385e-08
120,7.58750,42053.996,21.1448,9.453910e-08
120,7.59875,42172.994,21.1676,9.484511e-08
120,7.61000,42291.608,21.1904,9.515187e-08
120,7.62125,42409.840,21.2132,9.545940e-08
120,7.63250,42527.692,21.2360,9.576768e-08
120,7.64375,42645.163,21.2588,9.607672e-08
120,7.65500,42762.257,21.2817,9.638653e-08
120,7.66625,42878.975,21.3045,9.669710e-08
120,7.67750,42995.318,21.3273,9.700843e-08
120,7.68875,43111.287,21.3502,9.732054e-08
120,7.70000,43226.884,21.3730,9.763341e-08
120,7.71125,43342.111,21.3959,9.794706e-08
120,7.72250,43456.969,21.4188,9.826148e-08
120,7.73375,43571.460,21.4416,9.857668e-08
120,7.74500,43685.584,21.4645,9.889265e-08
120,7.75625,43799.344,21.4874,9.920940e-08
120,7.76750,43912.740,21.5103,9.952693e-08
120,7.77875,44025.775,21.5332,9.984524e-08
120,7.79000,44138.449,21.5561,1.001643e-07
120,7.80125,44250.765,21.5791,1.004842e-07
120,7.81250,44362.723,21.6020,1.008049e-07
120,7.82375,44474.324,21.6249,1.011264e-07
120,7.83500,44585.571,21.6479,1.014486e-07
120,7.84625,44696.465,21.6708,1.017716e-07
120,7.85750,44807.007,21.6938,1.020955e-07
120,7.86875,44917.197,21.7168,1.024201e-07
120,7.88000,45027.039,21.7397,1.027456e-07
120,7.89125,45136.533,21.7627,1.030718e-07
120,7.90250,45245.680,21.7857,1.033988e-07
120,7.91375,45354.482,21.8087,1.037267e-07
120,7.92500,45462.940,21.8317,1.040553e-07
120,7.93625,45571.056,21.8547,1.043848e-07
120,7.94750,45678.830,21.8778,1.047150e-07
120,7.95875,45786.265,21.9008,1.050461e-07
120,7.97000,45893.361,21.9238,1.053780e-07
120,7.98125,46000.119,21.9469,1.057107e-07
120,7.99250,46106.542,21.9699,1.060442e-07
120,8.00375,46212.629,21.9930,1.063785e-07
120,8.01500,46318.384,22.0161,1.067137e-07
120,8.02625,46423.806,22.0392,1.070497e-07
120,8.03750,46528.897,22.0623,1.073865e-07
120,8.04875,46633.659,22.0854,1.077241e-07
120,8.06000,46738.093,22.1085,1.080626e-07
120,8.07125,46842.199,22.1316,1.084019e-07
120,8.08250,46945.980,22.1547,1.087420e-07
120,8.09375,47049.436,22.1778,1.090829e-07
120,8.10500,47152.568,22.2010,1.094247e-07
120,8.11625,47255.378,22.2241,1.097673e-07
120,8.12750,47357.868,22.2473,1.101108e-07
120,8.13875,47460.038,22.2704,1.104551e-07
120,8.15000,47561.889,22.2936,1.108003e-07
120,8.16125,47663.423,22.3168,1.111463e-07
120,8.17250,47764.641,22.3400,1.114931e-07
120,8.18375,47865.544,22.3632,1.118408e-07
120,8.19500,47966.134,22.3864,1.121893e-07
120,8.20625,48066.411,22.4096,1.125387e-07
120,8.21750,48166.376,22.4328,1.128890e-07
120,8.22875,48266.032,22.4561,1.132401e-07
120,8.24000,48365.378,22.4793,1.135920e-07
120,8.25125,48464.417,22.5025,1.139449e-07
120,8.26250,48563.149,22.5258,1.142986e-07
120,8.27375,48661.575,22.5491,1.146531e-07
120,8.28500,48759.697,22.5723,1.150085e-07
120,8.29625,48857.516,22.5956,1.153648e-07
120,8.30750,48955.033,22.6189,1.157220e-07
120,8.31875,49052.249,22.6422,1.160800e-07
120,8.33000,49149.164,22.6655,1.164389e-07
120,8.34125,49245.782,22.6889,1.167987e-07
120,8.35250,49342.101,22.7122,1.171593e-07
120,8.36375,49438.124,22.7355,1.175209e-07
120,8.37500,49533.852,22.7589,1.178833e-07
120,8.38625,49629.285,22.7822,1.182466e-07
120,8.39750,49724.425,22.8056,1.186108e-07
120,8.40875,49819.274,22.8290,1.189759e-07
120,8.42000,49913.830,22.8524,1.193418e-07
120,8.43125,50008.098,22.8757,1.197087e-07
120,8.44250,50102.076,22.8991,1.200765e-07
120,8.45375,50195.766,22.9226,1.204451e-07
120,8.46500,50289.169,22.9460,1.208147e-07
120,8.47625,50382.287,22.9694,1.211851e-07
120,8.48750,50475.120,22.9928,1.215565e-07
120,8.49875,50567.670,23.0163,1.219287e-07
120,8.51000,50659.937,23.0397,1.223019e-07
120,8.52125,50751.923,23.0632,1.226760e-07
120,8.53250,50843.627,23.0867,1.230510e-07
120,8.54375,50935.053,23.1102,1.234269e-07
120,8.55500,51026.200,23.1337,1.238037e-07
120,8.56625,51117.070,23.1572,1.241814e-07
120,8.57750,51207.663,23.1807,1.245601e-07
120,8.58875,51297.981,23.2042,1.249397e-07
120,8.60000,51388.024,23.2277,1.253202e-07
120,8.61125,51477.794,23.2513,1.257016e-07
120,8.62250,51567.292,23.2748,1.260839e-07
120,8.63375,51656.518,23.2984,1.264672e-07
120,8.64500,51745.474,23.3220,1.268514e-07
120,8.65625,51834.161,23.3455,1.272366e-07
120,8.66750,51922.579,23.3691,1.276227e-07
120,8.67875,52010.729,23.3927,1.280097e-07
120,8.69000,52098.613,23.4163,1.283977e-07
120,8.70125,52186.231,23.4400,1.287866e-07
120,8.71250,52273.585,23.4636,1.291764e-07
120,8.72375,52360.675,23.4872,1.295672e-07
120,8.73500,52447.503,23.5109,1.299590e-07
120,8.74625,52534.069,23.5345,1.303517e-07
120,8.75750,52620.374,23.5582,1.307453e-07
120,8.76875,52706.419,23.5819,1.311399e-07
120,8.78000,52792.205,23.6056,1.315355e-07
120,8.79125,52877.733,23.6293,1.319320e-07
120,8.80250,52963.005,23.6530,1.323295e-07
120,8.81375,53048.020,23.6767,1.327280e-07
120,8.82500,53132.779,23.7004,1.331274e-07
120,8.83625,53217.285,23.7241,1.335278e-07
120,8.84750,53301.537,23.7479,1.339291e-07
120,8.85875,53385.537,23.7716,1.343315e-07
120,8.87000,53469.285,23.7954,1.347348e-07
120,8.88125,53552.782,23.8192,1.351391e-07
120,8.89250,53636.030,23.8430,1.355443e-07
120,8.90375,53719.029,23.8668,1.359506e-07
120,8.91500,53801.779,23.8906,1.363578e-07
120,8.92625,53884.283,23.9144,1.367660e-07
120,8.93750,53966.540,23.9382,1.371752e-07
120,8.94875,54048.552,23.9621,1.375854e-07
120,8.96000,54130.319,23.9859,1.379966e-07
120,8.97125,54211.843,24.0098,1.384088e-07
120,8.98250,54293.124,24.0336,1.388220e-07
120,8.99375,54374.163,24.0575,1.392362e-07
120,9.00500,54454.961,24.0814,1.396514e-07
120,9.01625,54535.519,24.1053,1.400676e-07
120,9.02750,54615.837,24.1292,1.404848e-07
120,9.03875,54695.917,24.1531,1.409030e-07
120,9.05000,54775.759,24.1771,1.413223e-07
120,9.06125,54855.364,24.2010,1.417425e-07
120,9.07250,54934.733,24.2250,1.421638e-07
120,9.08375,55013.868,24.2489,1.425860e-07
120,9.09500,55092.767,24.2729,1.430093e-07
120,9.10625,55171.433,24.2969,1.434337e-07
120,9.11750,55249.867,24.3209,1.438590e-07
120,9.12875,55328.069,24.3449,1.442854e-07
120,9.14000,55406.039,24.3689,1.447128e-07
120,9.15125,55483.779,24.3929,1.451412e-07
120,9.16250,55561.290,24.4169,1.455707e-07
120,9.17375,55638.572,24.4410,1.460012e-07
120,9.18500,55715.626,24.4651,1.464328e-07
120,9.19625,55792.453,24.4891,1.468654e-07
120,9.20750,55869.054,24.5132,1.472990e-07
120,9.21875,55945.429,24.5373,1.477337e-07
120,9.23000,56021.580,24.5614,1.481695e-07
120,9.24125,56097.506,24.5855,1.486063e-07
120,9.25250,56173.210,24.6096,1.490441e-07
120,9.26375,56248.691,24.6338,1.494830e-07
120,9.27500,56323.950,24.6579,1.499230e-07
120,9.28625,56398.989,24.6821,1.503640e-07
120,9.29750,56473.807,24.7062,1.508061e-07
120,9.30875,56548.406,24.7304,1.512493e-07
120,9.32000,56622.787,24.7546,1.516935e-07
120,9.33125,56696.949,24.7788,1.521388e-07
120,9.34250,56770.895,24.8030,1.525852e-07
120,9.35375,56844.624,24.8272,1.530326e-07
120,9.36500,56918.138,24.8514,1.534812e-07
120,9.37625,56991.437,24.8757,1.539308e-07
120,9.38750,57064.522,24.8999,1.543815e-07
120,9.39875,57137.393,24.9242,1.548333e-07
120,9.41000,57210.052,24.9485,1.552861e-07
120,9.42125,57282.499,24.9728,1.557401e-07
120,9.43250,57354.735,24.9971,1.561952e-07
120,9.44375,57426.760,25.0214,1.566513e-07
120,9.45500,57498.575,25.0457,1.571086e-07
120,9.46625,57570.182,25.0700,1.575669e-07
120,9.47750,57641.580,25.0944,1.580264e-07
120,9.48875,57712.771,25.1187,1.584870e-07
120,9.50000,57783.755,25.1431,1.589486e-07
120,9.51125,57854.532,25.1675,1.594114e-07
120,9.52250,57925.104,25.1919,1.598753e-07
120,9.53375,57995.472,25.2163,1.603404e-07
120,9.54500,58065.635,25.2407,1.608065e-07
120,9.55625,58135.595,25.2651,1.612738e-07
120,9.56750,58205.352,25.2895,1.617422e-07
120,9.57875,58274.907,25.3140,1.622117e-07
120,9.59000,58344.261,25.3385,1.626823e-07
120,9.60125,58413.414,25.3629,1.631541e-07
120,9.61250,58482.367,25.3874,1.636271e-07
120,9.62375,58551.121,25.4119,1.641011e-07
120,9.63500,58619.676,25.4364,1.645763e-07
120,9.64625,58688.034,25.4609,1.650527e-07
120,9.65750,58756.194,25.4855,1.655301e-07
120,9.66875,58824.157,25.5100,1.660088e-07
120,9.68000,58891.925,25.5345,1.664886e-07
120,9.69125,58959.497,25.5591,1.669695e-07
120,9.70250,59026.875,25.5837,1.674516e-07
120,9.71375,59094.058,25.6083,1.679349e-07
120,9.72500,59161.048,25.6329,1.684193e-07
120,9.73625,59227.846,25.6575,1.689049e-07
120,9.74750,59294.451,25.6821,1.693916e-07
120,9.75875,59360.866,25.7067,1.698796e-07
120,9.77000,59427.089,25.7314,1.703687e-07
120,9.78125,59493.122,25.7560,1.708589e-07
120,9.79250,59558.966,25.7807,1.713504e-07
120,9.80375,59624.621,25.8054,1.718430e-07
120,9.81500,59690.088,25.8301,1.723368e-07
120,9.82625,59755.367,25.8548,1.728318e-07
120,9.83750,59820.459,25.8795,1.733280e-07
120,9.84875,59885.365,25.9043,1.738254e-07
120,9.86000,59950.085,25.9290,1.743240e-07
120,9.87125,60014.620,25.9538,1.748238e-07
120,9.88250,60078.971,25.9785,1.753248e-07
120,9.89375,60143.137,26.0033,1.758269e-07
120,9.90500,60207.121,26.0281,1.763303e-07
120,9.91625,60270.921,26.0529,1.768349e-07
120,9.92750,60334.540,26.0777,1.773407e-07
120,9.93875,60397.977,26.1025,1.778478e-07
120,9.95000,60461.233,26.1274,1.783560e-07
120,9.96125,60524.310,26.1522,1.788655e-07
120,9.97250,60587.206,26.1771,1.793762e-07
120,9.98375,60649.923,26.2020,1.798881e-07
120,9.99500,60712.462,26.2269,1.804012e-07
120,10.00625,60774.823,26.2518,1.809156e-07
120,10.01750,60837.007,26.2767,1.814312e-07
120,10.02875,60899.014,26.3016,1.819480e-07
120,10.04000,60960.845,26.3266,1.824661e-07
120,10.05125,61022.500,26.3515,1.829855e-07
120,10.06250,61083.980,26.3765,1.835060e-07
120,10.07375,61145.286,26.4015,1.840279e-07
120,10.08500,61206.418,26.4264,1.845509e-07
120,10.09625,61267.377,26.4514,1.850753e-07
120,10.10750,61328.163,26.4765,1.856009e-07
120,10.11875,61388.777,26.5015,1.861277e-07
120,10.13000,61449.219,26.5265,1.866558e-07
120,10.14125,61509.491,26.5516,1.871852e-07
120,10.15250,61569.592,26.5767,1.877159e-07
120,10.16375,61629.523,26.6017,1.882478e-07
120,10.17500,61689.284,26.6268,1.887810e-07
120,10.18625,61748.877,26.6519,1.893155e-07
120,10.19750,61808.302,26.6770,1.898512e-07
120,10.20875,61867.559,26.7022,1.903883e-07
120,10.22000,61926.649,26.7273,1.909266e-07
120,10.23125,61985.572,26.7525,1.914662e-07
120,10.24250,62044.329,26.7776,1.920071e-07
120,10.25375,62102.920,26.8028,1.925493e-07
120,10.26500,62161.347,26.8280,1.930929e-07
120,10.27625,62219.609,26.8532,1.936377e-07
120,10.28750,62277.707,26.8785,1.941838e-07
120,10.29875,62335.642,26.9037,1.947312e-07
120,10.31000,62393.414,26.9289,1.952800e-07
120,10.32125,62451.024,26.9542,1.958300e-07
120,10.33250,62508.471,26.9795,1.963814e-07
120,10.34375,62565.758,27.0048,1.969341e-07
120,10.35500,62622.884,27.0301,1.974881e-07
120,10.36625,62679.849,27.0554,1.980435e-07
120,10.37750,62736.655,27.0807,1.986002e-07
120,10.38875,62793.301,27.1060,1.991582e-07
120,10.40000,62849.789,27.1314,1.997175e-07
120,10.41125,62906.119,27.1568,2.002782e-07
120,10.42250,62962.290,27.1821,2.008402e-07
120,10.43375,63018.305,27.2075,2.014036e-07
120,10.44500,63074.163,27.2329,2.019684e-07
120,10.45625,63129.865,27.2584,2.025344e-07
120,10.46750,63185.411,27.2838,2.031019e-07
120,10.47875,63240.802,27.3092,2.036707e-07
120,10.49000,63296.038,27.3347,2.042408e-07
120,10.50125,63351.120,27.3602,2.048124e-07
120,10.51250,63406.048,27.3857,2.053853e-07
120,10.52375,63460.824,27.4112,2.059595e-07
120,10.53500,63515.446,27.4367,2.065352e-07
120,10.54625,63569.916,27.4622,2.071122e-07
120,10.55750,63624.235,27.4877,2.076906e-07
120,10.56875,63678.402,27.5133,2.082704e-07
120,10.58000,63732.418,27.5389,2.088516e-07
120,10.59125,63786.284,27.5644,2.094341e-07
120,10.60250,63840.000,27.5900,2.100181e-07
120,10.61375,63893.567,27.6156,2.106035e-07
120,10.62500,63946.985,27.6413,2.111902e-07
120,10.63625,64000.254,27.6669,2.117784e-07
120,10.64750,64053.376,27.6926,2.123680e-07
120,10.65875,64106.350,27.7182,2.129589e-07
120,10.67000,64159.177,27.7439,2.135513e-07
120,10.68125,64211.858,27.7696,2.141452e-07
120,10.69250,64264.392,27.7953,2.147404e-07
120,10.70375,64316.781,27.8210,2.153371e-07
120,10.71500,64369.025,27.8467,2.159352e-07
120,10.72625,64421.124,27.8725,2.165347e-07
120,10.73750,64473.078,27.8983,2.171357e-07
120,10.74875,64524.889,27.9240,2.177381e-07
120,10.76000,64576.557,27.9498,2.183419e-07
120,10.77125,64628.082,27.9756,2.189472e-07
120,10.78250,64679.464,28.0014,2.195539e-07
120,10.79375,64730.704,28.0273,2.201621e-07
120,10.80500,64781.803,28.0531,2.207718e-07
120,10.81625,64832.760,28.0790,2.213829e-07
120,10.82750,64883.577,28.1049,2.219954e-07
120,10.83875,64934.254,28.1307,2.226095e-07
120,10.85000,64984.791,28.1566,2.232250e-07
120,10.86125,65035.189,28.1826,2.238419e-07
120,10.87250,65085.447,28.2085,2.244604e-07
120,10.88375,65135.567,28.2344,2.250803e-07
120,10.89500,65185.550,28.2604,2.257017e-07
120,10.90625,65235.394,28.2864,2.263246e-07
120,10.91750,65285.101,28.3124,2.269490e-07
120,10.92875,65334.672,28.3384,2.275749e-07
120,10.94000,65384.106,28.3644,2.282023e-07
120,10.95125,65433.405,28.3904,2.288312e-07
120,10.96250,65482.568,28.4165,2.294616e-07
120,10.97375,65531.595,28.4425,2.300935e-07
120,10.98500,65580.489,28.4686,2.307269e-07
120,10.99625,65629.248,28.4947,2.313618e-07
120,11.00750,65677.873,28.5208,2.319982e-07
120,11.01875,65726.364,28.5469,2.326362e-07
120,11.03000,65774.723,28.5730,2.332757e-07
120,11.04125,65822.949,28.5992,2.339167e-07
120,11.05250,65871.043,28.6254,2.345593e-07
120,11.06375,65919.006,28.6515,2.352034e-07
120,11.07500,65966.837,28.6777,2.358490e-07
120,11.08625,66014.537,28.7039,2.364962e-07
120,11.09750,66062.106,28.7302,2.371449e-07
120,11.10875,66109.545,28.7564,2.377952e-07
120,11.12000,66156.855,28.7826,2.384471e-07
120,11.13125,66204.035,28.8089,2.391005e-07
120,11.14250,66251.087,28.8352,2.397554e-07
120,11.15375,66298.010,28.8615,2.404120e-07
120,11.16500,66344.804,28.8878,2.410701e-07
120,11.17625,66391.471,28.9141,2.417297e-07
120,11.18750,66438.011,28.9405,2.423910e-07
120,11.19875,66484.423,28.9668,2.430538e-07
120,11.21000,66530.709,28.9932,2.437183e-07
120,11.22125,66576.869,29.0196,2.443843e-07
120,11.23250,66622.903,29.0460,2.450519e-07
120,11.24375,66668.812,29.0724,2.457211e-07
120,11.25500,66714.596,29.0988,2.463919e-07
120,11.26625,66760.255,29.1253,2.470643e-07
120,11.27750,66805.789,29.1517,2.477383e-07
120,11.28875,66851.200,29.1782,2.484140e-07
120,11.30000,66896.487,29.2047,2.490912e-07
120,11.31125,66941.652,29.2312,2.497701e-07
120,11.32250,66986.693,29.2577,2.504506e-07
120,11.33375,67031.612,29.2843,2.511327e-07
120,11.34500,67076.409,29.3108,2.518165e-07
120,11.35625,67121.084,29.3374,2.525019e-07
120,11.36750,67165.639,29.3640,2.531889e-07
120,11.37875,67210.072,29.3906,2.538776e-07
120,11.39000,67254.384,29.4172,2.545679e-07
120,11.40125,67298.577,29.4438,2.552599e-07
120,11.41250,67342.650,29.4705,2.559535e-07
120,11.42375,67386.603,29.4971,2.566488e-07
120,11.43500,67430.437,29.5238,2.573458e-07
120,11.44625,67474.153,29.5505,2.580444e-07
120,11.45750,67517.750,29.5772,2.587447e-07
120,11.46875,67561.229,29.6039,2.594467e-07
120,11.48000,67604.590,29.6307,2.601504e-07
120,11.49125,67647.835,29.6574,2.608557e-07
120,11.50250,67690.962,29.6842,2.615628e-07
120,11.51375,67733.973,29.7110,2.622715e-07
120,11.52500,67776.867,29.7378,2.629819e-07
120,11.53625,67819.646,29.7646,2.636940e-07
120,11.54750,67862.309,29.7914,2.644079e-07
120,11.55875,67904.857,29.8183,2.651234e-07
120,11.57000,67947.290,29.8452,2.658407e-07
120,11.58125,67989.608,29.8720,2.665596e-07
120,11.59250,68031.813,29.8989,2.672803e-07
120,11.60375,68073.903,29.9258,2.680028e-07
120,11.61500,68115.881,29.9528,2.687269e-07
120,11.62625,68157.745,29.9797,2.694528e-07
120,11.63750,68199.496,30.0067,2.701804e-07
120,11.64875,68241.135,30.0337,2.709098e-07
120,11.66000,68282.662,30.0607,2.716409e-07
120,11.67125,68324.077,30.0877,2.723737e-07
120,11.68250,68365.380,30.1147,2.731084e-07
120,11.69375,68406.573,30.1417,2.738447e-07
120,11.70500,68447.654,30.1688,2.745829e-07
120,11.71625,68488.625,30.1959,2.753228e-07
120,11.72750,68529.487,30.2229,2.760645e-07
120,11.73875,68570.238,30.2501,2.768079e-07
120,11.75000,68610.880,30.2772,2.775532e-07
120,11.76125,68651.413,30.3043,2.783002e-07
120,11.77250,68691.837,30.3315,2.790490e-07
120,11.78375,68732.152,30.3586,2.797996e-07
120,11.79500,68772.359,30.3858,2.805521e-07
120,11.80625,68812.459,30.4130,2.813063e-07
120,11.81750,68852.451,30.4403,2.820623e-07
120,11.82875,68892.336,30.4675,2.828201e-07
120,11.84000,68932.114,30.4948,2.835798e-07
120,11.85125,68971.785,30.5220,2.843413e-07
120,11.86250,69011.350,30.5493,2.851045e-07
120,11.87375,69050.809,30.5766,2.858697e-07
120,11.88500,69090.163,30.6039,2.866366e-07
120,11.89625,69129.411,30.6313,2.874054e-07
120,11.90750,69168.555,30.6586,2.881761e-07
120,11.91875,69207.593,30.6860,2.889486e-07
120,11.93000,69246.527,30.7134,2.897229e-07
120,11.94125,69285.358,30.7408,2.904991e-07
120,11.95250,69324.084,30.7682,2.912772e-07
120,11.96375,69362.707,30.7956,2.920571e-07
120,11.97500,69401.227,30.8231,2.928389e-07
120,11.98625,69439.644,30.8506,2.936226e-07
120,11.99750,69477.959,30.8781,2.944081e-07
120,12.00875,69516.171,30.9056,2.951956e-07
120,12.02000,69554.281,30.9331,2.959849e-07
120,12.03125,69592.290,30.9606,2.967761e-07
120,12.04250,69630.197,30.9882,2.975693e-07
120,12.05375,69668.003,31.0157,2.983643e-07
120,12.06500,69705.709,31.0433,2.991612e-07
120,12.07625,69743.314,31.0709,2.999600e-07
120,12.08750,69780.819,31.0986,3.007608e-07
120,12.09875,69818.224,31.1262,3.015635e-07
120,12.11000,69855.530,31.1539,3.023681e-07
120,12.12125,69892.736,31.1815,3.031746e-07
120,12.13250,69929.844,31.2092,3.039831e-07
120,12.14375,69966.852,31.2369,3.047935e-07
120,12.15500,70003.762,31.2647,3.056059e-07
120,12.16625,70040.575,31.2924,3.064202e-07
120,12.17750,70077.289,31.3202,3.072365e-07
120,12.18875,70113.906,31.3480,3.080547e-07
120,12.20000,70150.425,31.3758,3.088749e-07
120,12.21125,70186.848,31.4036,3.096971e-07
120,12.22250,70223.173,31.4314,3.105212e-07
120,12.23375,70259.403,31.4593,3.113473e-07
120,12.24500,70295.536,31.4871,3.121754e-07
120,12.25625,70331.574,31.5150,3.130055e-07
120,12.26750,70367.515,31.5429,3.138376e-07
120,12.27875,70403.362,31.5708,3.146717e-07
120,12.29000,70439.113,31.5988,3.155078e-07
120,12.30125,70474.770,31.6267,3.163459e-07
120,12.31250,70510.333,31.6547,3.171860e-07
120,12.32375,70545.801,31.6827,3.180281e-07
